Entry	Entry name	Status	Protein names	Gene names	Organism	Length
P0A8X4	YCCT_ECOLI	reviewed	UPF0319 protein YccT	yccT b0964 JW0947	Escherichia coli (strain K12)	220
P75874	YCCU_ECOLI	reviewed	Uncharacterized protein YccU	yccU b0965 JW5130	Escherichia coli (strain K12)	137
P75910	YCDU_ECOLI	reviewed	Uncharacterized protein YcdU	ycdU b1029 JW1015	Escherichia coli (strain K12)	328
P75915	YCDY_ECOLI	reviewed	Chaperone protein YcdY	ycdY b1035 JW1018	Escherichia coli (strain K12)	184
P75916	YCDZ_ECOLI	reviewed	Inner membrane protein YcdZ	ycdZ b1036 JW5147	Escherichia coli (strain K12)	163
P24188	YCEA_ECOLI	reviewed	UPF0176 protein YceA (ORF39.9)	yceA b1055 JW1042	Escherichia coli (strain K12)	350
P0A8G0	UVRC_ECOLI	reviewed	UvrABC system protein C (Protein UvrC) (Excinuclease ABC subunit C)	uvrC b1913 JW1898	Escherichia coli (strain K12)	610
P0A8X2	YCEI_ECOLI	reviewed	Protein YceI	yceI b1056 JW1043	Escherichia coli (strain K12)	191
P0AB31	YCEK_ECOLI	reviewed	Uncharacterized protein YceK	yceK b1050 JW5151	Escherichia coli (strain K12)	75
P64442	YCEO_ECOLI	reviewed	Uncharacterized protein YceO	yceO b1058 JW1045	Escherichia coli (strain K12)	46
P62066	YCEQ_ECOLI	reviewed	Uncharacterized protein YceQ	yceQ b1085 JW5154	Escherichia coli (strain K12)	106
P0A8G3	UXAC_ECOLI	reviewed	Uronate isomerase (EC 5.3.1.12) (Glucuronate isomerase) (Uronic isomerase)	uxaC ygjX ygjY ygjZ b3092 JW3063	Escherichia coli (strain K12)	470
P0AFQ7	YCFH_ECOLI	reviewed	Uncharacterized metal-dependent hydrolase YcfH (EC 3.1.-.-)	ycfH b1100 JW1086	Escherichia coli (strain K12)	265
P0AB35	YCFJ_ECOLI	reviewed	Uncharacterized protein YcfJ	ycfJ b1110 JW1096	Escherichia coli (strain K12)	179
P75946	YCFL_ECOLI	reviewed	Uncharacterized protein YcfL	ycfL b1104 JW1090	Escherichia coli (strain K12)	125
P0A8E1	YCFP_ECOLI	reviewed	UPF0227 protein YcfP	ycfP b1108 JW5158	Escherichia coli (strain K12)	180
P0AB49	YCHH_ECOLI	reviewed	Uncharacterized protein YchH	ychH b1205 JW1196	Escherichia coli (strain K12)	92
P37052	YCHJ_ECOLI	reviewed	UPF0225 protein YchJ	ychJ b1233 JW1221	Escherichia coli (strain K12)	152
P0AB52	YCHN_ECOLI	reviewed	Protein YchN	ychN b1219 JW1210	Escherichia coli (strain K12)	117
P39165	YCHO_ECOLI	reviewed	Uncharacterized protein YchO	ychO ychP b1220 JW1211	Escherichia coli (strain K12)	464
P76023	YCHS_ECOLI	reviewed	Putative uncharacterized protein YchS	ychS b1228 JW5881	Escherichia coli (strain K12)	91
P0A710	YCIB_ECOLI	reviewed	Probable intracellular septation protein A	yciB ispZ b1254 JW1246	Escherichia coli (strain K12)	179
P21365	YCIC_ECOLI	reviewed	UPF0259 membrane protein YciC	yciC b1255 JW1247	Escherichia coli (strain K12)	247
P08245	YCIH_ECOLI	reviewed	Uncharacterized protein YciH	yciH b1282 JW1274	Escherichia coli (strain K12)	108
P31808	YCIK_ECOLI	reviewed	Uncharacterized oxidoreductase YciK (EC 1.-.-.-)	yciK b1271 JW1263	Escherichia coli (strain K12)	252
P0AB61	YCIN_ECOLI	reviewed	Protein YciN	yciN b1273 JW1265	Escherichia coli (strain K12)	83
P0AFR4	YCIO_ECOLI	reviewed	Uncharacterized protein YciO	yciO b1267 JW5196	Escherichia coli (strain K12)	206
P58094	YCIX_ECOLI	reviewed	Uncharacterized protein YciX	yciX b4523 JW5198/JW5199	Escherichia coli (strain K12)	55
P76042	YCJN_ECOLI	reviewed	Putative ABC transporter periplasmic-binding protein YcjN	ycjN b1310 JW1303	Escherichia coli (strain K12)	430
P0AFR7	YCJO_ECOLI	reviewed	Inner membrane ABC transporter permease protein YcjO	ycjO b1311 JW1304	Escherichia coli (strain K12)	293
P77716	YCJP_ECOLI	reviewed	Inner membrane ABC transporter permease protein YcjP	ycjP b1312 JW1305	Escherichia coli (strain K12)	280
P76043	YCJQ_ECOLI	reviewed	Uncharacterized zinc-type alcohol dehydrogenase-like protein YcjQ (EC 1.-.-.-)	ycjQ b1313 JW1306	Escherichia coli (strain K12)	350
P76044	YCJR_ECOLI	reviewed	Probable ketose 3-epimerase (EC 5.1.3.-)	ycjR b1314 JW5202	Escherichia coli (strain K12)	262
P77503	YCJS_ECOLI	reviewed	Uncharacterized oxidoreductase YcjS (EC 1.-.-.-)	ycjS b1315 JW1308	Escherichia coli (strain K12)	351
P77481	YCJV_ECOLI	reviewed	Putative uncharacterized ABC transporter ATP-binding protein YcjV	ycjV ymjB b4524 JW1311/JW5203 b1318	Escherichia coli (strain K12)	360
P77615	YCJW_ECOLI	reviewed	Uncharacterized HTH-type transcriptional regulator YcjW	ycjW b1320 JW1313	Escherichia coli (strain K12)	332
P76046	YCJX_ECOLI	reviewed	Uncharacterized protein YcjX	ycjX b1321 JW1314	Escherichia coli (strain K12)	465
P76049	YCJY_ECOLI	reviewed	Uncharacterized protein YcjY	ycjY b1327 JW5804	Escherichia coli (strain K12)	306
P76234	YEAE_ECOLI	reviewed	Uncharacterized protein YeaE	yeaE b1781 JW1770	Escherichia coli (strain K12)	284
P0A855	TOLB_ECOLI	reviewed	Tol-Pal system protein TolB	tolB b0740 JW5100	Escherichia coli (strain K12)	430
P52005	TORY_ECOLI	reviewed	Cytochrome c-type protein TorY	torY yecK b1873 JW1862	Escherichia coli (strain K12)	366
P0A862	TPX_ECOLI	reviewed	Thiol peroxidase (Tpx) (EC 1.11.1.15) (Peroxiredoxin tpx) (Prx) (Scavengase p20) (Thioredoxin peroxidase)	tpx yzzJ b1324 JW1317	Escherichia coli (strain K12)	168
P00961	SYGB_ECOLI	reviewed	Glycine--tRNA ligase beta subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase beta subunit) (GlyRS)	glyS glyS(B) b3559 JW3530	Escherichia coli (strain K12)	689
P60340	TRUB_ECOLI	reviewed	tRNA pseudouridine synthase B (EC 5.4.99.25) (Protein P35) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)	truB yhbA b3166 JW3135	Escherichia coli (strain K12)	314
P08956	T1RK_ECOLI	reviewed	Type I restriction enzyme EcoKI R protein (R.EcoKI) (EC 3.1.21.3)	hsdR hsr b4350 JW4313	Escherichia coli (strain K12)	1170
P0AF96	TABA_ECOLI	reviewed	Toxin-antitoxin biofilm protein TabA	tabA yjgK b4252 JW5756	Escherichia coli (strain K12)	150
P0ADE4	TAMA_ECOLI	reviewed	Translocation and assembly module subunit TamA (Autotransporter assembly factor TamA)	tamA yftM ytfM b4220 JW4179	Escherichia coli (strain K12)	577
P27859	TATD_ECOLI	reviewed	3'-5' ssDNA/RNA exonuclease TatD (EC 3.1.11.-) (EC 3.1.13.-) (DNase TatD)	tatD mttC yigW yigX b4483 JW5931	Escherichia coli (strain K12)	260
Q47539	TAUC_ECOLI	reviewed	Taurine transport system permease protein TauC	tauC ssiC yaiJ b0367 JW0359	Escherichia coli (strain K12)	275
P00350	6PGD_ECOLI	reviewed	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	gnd b2029 JW2011	Escherichia coli (strain K12)	468
P0CK95	ACFD_ECOLI	reviewed	Putative lipoprotein AcfD homolog	yghJ b4466 JW5925 ECK2968	Escherichia coli (strain K12)	1520
P46478	AAEX_ECOLI	reviewed	Protein AaeX	aaeX yhcR b3242 JW5541	Escherichia coli (strain K12)	67
P77580	ACDH_ECOLI	reviewed	Acetaldehyde dehydrogenase (EC 1.2.1.10) (Acetaldehyde dehydrogenase [acetylating])	mhpF mhpE b0351 JW0342	Escherichia coli (strain K12)	316
P0A6A3	ACKA_ECOLI	reviewed	Acetate kinase (EC 2.7.2.1) (Acetokinase)	ackA ack b2296 JW2293	Escherichia coli (strain K12)	400
P25516	ACNA_ECOLI	reviewed	Aconitate hydratase A (ACN) (Aconitase) (EC 4.2.1.3) (Iron-responsive protein-like) (IRP-like) (RNA-binding protein) (Stationary phase enzyme)	acnA acn b1276 JW1268	Escherichia coli (strain K12)	891
P05100	3MG1_ECOLI	reviewed	DNA-3-methyladenine glycosylase 1 (EC 3.2.2.20) (3-methyladenine-DNA glycosylase I, constitutive) (TAG I) (DNA-3-methyladenine glycosidase I) (DNA-3-methyladenine glycosylase I)	tag b3549 JW3518	Escherichia coli (strain K12)	187
P76052	ABGB_ECOLI	reviewed	p-aminobenzoyl-glutamate hydrolase subunit B (EC 3.5.1.-) (PABA-GLU hydrolase) (PGH)	abgB ydaI b1337 JW1331 ECK1333	Escherichia coli (strain K12)	481
P75747	ABRB_ECOLI	reviewed	Putative regulator AbrB (AidB regulator)	abrB ybgN b0715 JW5097 ECK0704	Escherichia coli (strain K12)	348
P31224	ACRB_ECOLI	reviewed	Multidrug efflux pump subunit AcrB (AcrAB-TolC multidrug efflux pump subunit AcrB) (Acridine resistance protein B)	acrB acrE b0462 JW0451	Escherichia coli (strain K12)	1049
P77357	ABGA_ECOLI	reviewed	p-aminobenzoyl-glutamate hydrolase subunit A (EC 3.5.1.-) (PABA-GLU hydrolase) (PGH)	abgA ydaJ b1338 JW5205	Escherichia coli (strain K12)	436
P36683	ACNB_ECOLI	reviewed	Aconitate hydratase B (ACN) (Aconitase) (EC 4.2.1.3) ((2R,3S)-2-methylisocitrate dehydratase) ((2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase) (2-methyl-cis-aconitate hydratase) (EC 4.2.1.99) (Iron-responsive protein-like) (IRP-like) (RNA-binding protein)	acnB yacI yacJ b0118 JW0114	Escherichia coli (strain K12)	865
P0A9G6	ACEA_ECOLI	reviewed	Isocitrate lyase (ICL) (EC 4.1.3.1) (Isocitrase) (Isocitratase)	aceA icl b4015 JW3975	Escherichia coli (strain K12)	434
P24224	ACPS_ECOLI	reviewed	Holo-[acyl-carrier-protein] synthase (Holo-ACP synthase) (EC 2.7.8.7) (4'-phosphopantetheinyl transferase AcpS)	acpS dpj b2563 JW2547	Escherichia coli (strain K12)	126
P46133	ABGT_ECOLI	reviewed	p-aminobenzoyl-glutamate transport protein (PABA-GLU transport protein)	abgT ydaH b1336 JW5822 ECK1332	Escherichia coli (strain K12)	508
P52697	6PGL_ECOLI	reviewed	6-phosphogluconolactonase (6-P-gluconolactonase) (Pgl) (EC 3.1.1.31)	pgl ybhE b0767 JW0750	Escherichia coli (strain K12)	331
P46481	AAEB_ECOLI	reviewed	p-hydroxybenzoic acid efflux pump subunit AaeB (pHBA efflux pump protein B)	aaeB yhcP b3240 JW3209	Escherichia coli (strain K12)	655
P76464	A2MGH_ECOLI	reviewed	Putative alpha-2-macroglobulin homolog	yfaS yfaR b4500 JW2221/JW2222 b2227/b2228	Escherichia coli (strain K12)	1367
P24182	ACCC_ECOLI	reviewed	Biotin carboxylase (EC 6.3.4.14) (Acetyl-CoA carboxylase subunit A) (ACC) (EC 6.4.1.2)	accC fabG b3256 JW3224	Escherichia coli (strain K12)	449
P0A9Q5	ACCD_ECOLI	reviewed	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD dedB usg b2316 JW2313	Escherichia coli (strain K12)	304
P0ABD5	ACCA_ECOLI	reviewed	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA b0185 JW0180	Escherichia coli (strain K12)	319
P24181	ACRF_ECOLI	reviewed	Multidrug export protein AcrF (Acriflavine resistance protein F) (Protein EnvD)	acrF envD b3266 JW3234	Escherichia coli (strain K12)	1034
P39451	ADHP_ECOLI	reviewed	Alcohol dehydrogenase, propanol-preferring (EC 1.1.1.1)	adhP yddN b1478 JW1474	Escherichia coli (strain K12)	336
Q93K97	ADPP_ECOLI	reviewed	ADP-ribose pyrophosphatase (EC 3.6.1.13) (ADP-ribose diphosphatase) (ADP-ribose phosphohydrolase) (ASPPase) (Adenosine diphosphoribose pyrophosphatase) (ADPR-PPase)	nudF aspP yqiE yzzG b3034 JW3002	Escherichia coli (strain K12)	209
P77674	ABDH_ECOLI	reviewed	Gamma-aminobutyraldehyde dehydrogenase (EC 1.2.1.19) (1-pyrroline dehydrogenase) (4-aminobutanal dehydrogenase) (ABALDH)	prr ydcW b1444 JW1439	Escherichia coli (strain K12)	474
P76518	ACOCT_ECOLI	reviewed	Acetyl-CoA:oxalate CoA-transferase (ACOCT) (EC 2.8.3.19) (Acetyl-coenzyme A transferase) (CoA:oxalate CoA-transferase)	yfdE b2371 JW2368	Escherichia coli (strain K12)	381
P0AE06	ACRA_ECOLI	reviewed	Multidrug efflux pump subunit AcrA (AcrAB-TolC multidrug efflux pump subunit AcrA) (Acridine resistance protein A)	acrA lir mtcA b0463 JW0452	Escherichia coli (strain K12)	397
P32705	ACTP_ECOLI	reviewed	Cation/acetate symporter ActP (Acetate permease) (Acetate transporter ActP)	actP yjcG b4067 JW4028	Escherichia coli (strain K12)	549
P27550	ACSA_ECOLI	reviewed	Acetyl-coenzyme A synthetase (AcCoA synthetase) (Acs) (EC 6.2.1.1) (Acetate--CoA ligase) (Acyl-activating enzyme)	acs yfaC b4069 JW4030	Escherichia coli (strain K12)	652
P24180	ACRE_ECOLI	reviewed	Multidrug export protein AcrE (Acriflavine resistance protein E) (Protein EnvC)	acrE envC b3265 JW3233	Escherichia coli (strain K12)	385
P37623	ACPT_ECOLI	reviewed	4'-phosphopantetheinyl transferase AcpT (EC 2.7.8.7)	acpT yhhU b3475 JW3440	Escherichia coli (strain K12)	195
P42906	AGAA_ECOLI	reviewed	Putative N-acetylgalactosamine-6-phosphate deacetylase (Aga-6-P deacetylase) (EC 3.5.1.-)	agaA b3135 JW5527	Escherichia coli (strain K12)	167
P0A6A8	ACP_ECOLI	reviewed	Acyl carrier protein (ACP) (Cytosolic-activating factor) (CAF) (Fatty acid synthase acyl carrier protein)	acpP b1094 JW1080	Escherichia coli (strain K12)	78
P31441	ADEC_ECOLI	reviewed	Adenine deaminase (Adenase) (Adenine aminase) (EC 3.5.4.2)	ade yicP b3665 JW3640	Escherichia coli (strain K12)	588
P06134	ADA_ECOLI	reviewed	Bifunctional transcriptional activator/DNA repair enzyme Ada (Regulatory protein of adaptive response) [Includes: Methylphosphotriester-DNA--protein-cysteine S-methyltransferase (EC 2.1.1.n11) (Methylphosphotriester-DNA methyltransferase); Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63) (O6-methylguanine-DNA alkyltransferase)]	ada b2213 JW2201	Escherichia coli (strain K12)	354
P39180	AG43_ECOLI	reviewed	Antigen 43 (AG43) (Fluffing protein) [Cleaved into: Antigen 43 alpha chain; Antigen 43 beta chain]	flu yeeQ yzzX b2000 JW1982	Escherichia coli (strain K12)	1039
P26646	ACUI_ECOLI	reviewed	Probable acrylyl-CoA reductase AcuI (EC 1.3.1.84) (Acryloyl-coenzyme A reductase AcuI)	acuI yhdH b3253 JW3222	Escherichia coli (strain K12)	324
P75681	AFUB_ECOLI	reviewed	Putative ferric transport system permease-like protein AfuB	afuB fbpB b0263 JW0255	Escherichia coli (strain K12)	120
P21515	ACPH_ECOLI	reviewed	Acyl carrier protein phosphodiesterase (ACP phosphodiesterase) (EC 3.1.4.14)	acpH yajB b0404 JW0394	Escherichia coli (strain K12)	193
P24177	ACRD_ECOLI	reviewed	Probable aminoglycoside efflux pump (Acriflavine resistance protein D)	acrD yffA b2470 JW2454	Escherichia coli (strain K12)	1037
P23872	AES_ECOLI	reviewed	Acetyl esterase (EC 3.1.1.-) (EcE)	aes ybaC b0476 JW0465	Escherichia coli (strain K12)	319
P33234	ADIY_ECOLI	reviewed	HTH-type transcriptional regulator AdiY	adiY b4116 JW4077	Escherichia coli (strain K12)	253
P06720	AGAL_ECOLI	reviewed	Alpha-galactosidase (EC 3.2.1.22) (Melibiase)	melA mel-7 b4119 JW4080	Escherichia coli (strain K12)	451
P05637	APAH_ECOLI	reviewed	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical] (EC 3.6.1.41) (Ap4A hydrolase) (Diadenosine 5',5'''-P1,P4-tetraphosphate pyrophosphohydrolase) (Diadenosine tetraphosphatase)	apaH b0049 JW0048	Escherichia coli (strain K12)	280
P0A6C8	ARGB_ECOLI	reviewed	Acetylglutamate kinase (EC 2.7.2.8) (N-acetyl-L-glutamate 5-phosphotransferase) (NAG kinase) (NAGK)	argB b3959 JW5553	Escherichia coli (strain K12)	258
P08660	AK3_ECOLI	reviewed	Lysine-sensitive aspartokinase 3 (EC 2.7.2.4) (Aspartate kinase III) (AKIII) (Lysine-sensitive aspartokinase III)	lysC apk b4024 JW3984	Escherichia coli (strain K12)	449
P64550	ALAE_ECOLI	reviewed	L-alanine exporter AlaE	alaE ygaW b2670 JW2645	Escherichia coli (strain K12)	149
P33997	ALPA_ECOLI	reviewed	DNA-binding transcriptional activator AlpA (Prophage CP4-57 regulatory protein AlpA)	alpA alp b2624 JW2604	Escherichia coli (strain K12)	70
P0A991	ALF1_ECOLI	reviewed	Fructose-bisphosphate aldolase class 1 (EC 4.1.2.13) (Fructose-bisphosphate aldolase class I) (FBP aldolase)	fbaB dhnA b2097 JW5344	Escherichia coli (strain K12)	350
P26612	AMY2_ECOLI	reviewed	Cytoplasmic alpha-amylase (EC 3.2.1.1) (1,4-alpha-D-glucan glucanohydrolase)	amyA yedC b1927 JW1912	Escherichia coli (strain K12)	495
P62672	APAG_ECOLI	reviewed	Protein ApaG	apaG b0050 JW0049	Escherichia coli (strain K12)	125
P75713	ALLE_ECOLI	reviewed	(S)-ureidoglycine aminohydrolase (UGHY) (UGlyAH) (EC 3.5.3.26)	allE glxB6 ylbA b0515 JW0503	Escherichia coli (strain K12)	261
P00811	AMPC_ECOLI	reviewed	Beta-lactamase (EC 3.5.2.6) (Cephalosporinase)	ampC ampA b4150 JW4111	Escherichia coli (strain K12)	377
P77555	ALLD_ECOLI	reviewed	Ureidoglycolate dehydrogenase (NAD(+)) (EC 1.1.1.350)	allD glxB8 ylbC b0517 JW0505	Escherichia coli (strain K12)	349
P26365	AMIB_ECOLI	reviewed	N-acetylmuramoyl-L-alanine amidase AmiB (EC 3.5.1.28)	amiB yjeD b4169 JW4127	Escherichia coli (strain K12)	445
P0AB71	ALF_ECOLI	reviewed	Fructose-bisphosphate aldolase class 2 (FBP aldolase) (FBPA) (EC 4.1.2.13) (Fructose-1,6-bisphosphate aldolase) (Fructose-bisphosphate aldolase class II)	fbaA fba fda b2925 JW2892	Escherichia coli (strain K12)	359
P0AD70	AMPH_ECOLI	reviewed	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH (EC 3.4.-.-) (DD-alanine-endopeptidase) (DD-carboxypeptidase) (Penicillin-binding protein AmpH)	ampH yaiH b0376 JW5052	Escherichia coli (strain K12)	385
P0A6B4	ALR1_ECOLI	reviewed	Alanine racemase, biosynthetic (EC 5.1.1.1)	alr b4053 JW4013	Escherichia coli (strain K12)	359
P0AE26	ARAH_ECOLI	reviewed	L-arabinose transport system permease protein AraH	araH b4460 JW1887	Escherichia coli (strain K12)	328
P23910	ARAJ_ECOLI	reviewed	Putative transporter AraJ	araJ b0396 JW0386	Escherichia coli (strain K12)	394
P0AE24	ARAE_ECOLI	reviewed	Arabinose-proton symporter (Arabinose transporter)	araE b2841 JW2809	Escherichia coli (strain K12)	472
P32721	ALSA_ECOLI	reviewed	D-allose import ATP-binding protein AlsA (EC 3.6.3.17)	alsA yjcW b4087 JW4048	Escherichia coli (strain K12)	510
P32719	ALSE_ECOLI	reviewed	D-allulose-6-phosphate 3-epimerase (EC 5.1.3.-)	alsE yjcU b4085 JW4046	Escherichia coli (strain K12)	231
P0AE14	AMPE_ECOLI	reviewed	Protein AmpE	ampE b0111 JW0107	Escherichia coli (strain K12)	284
P31440	ADEQ_ECOLI	reviewed	Adenine permease AdeQ	adeQ yicO b3664 JW5636	Escherichia coli (strain K12)	444
P0AB65	ACYP_ECOLI	reviewed	Acylphosphatase (EC 3.6.1.7) (Acylphosphate phosphohydrolase)	yccX b0968 JW5131	Escherichia coli (strain K12)	92
P37686	ADH2_ECOLI	reviewed	Probable alcohol dehydrogenase (EC 1.1.1.1)	yiaY b3589 JW5648	Escherichia coli (strain K12)	383
P50466	AER_ECOLI	reviewed	Aerotaxis receptor	aer air yqjJ b3072 JW3043	Escherichia coli (strain K12)	506
P0AAW9	ACRZ_ECOLI	reviewed	Multidrug efflux pump accessory protein AcrZ (AcrAB-TolC multidrug efflux pump accessory protein AcrZ) (Acridine resistance protein Z)	acrZ ybhT b0762 JW5102	Escherichia coli (strain K12)	49
P35340	AHPF_ECOLI	reviewed	Alkyl hydroperoxide reductase subunit F (EC 1.8.1.-) (Alkyl hydroperoxide reductase F52A protein)	ahpF b0606 JW0599	Escherichia coli (strain K12)	521
P0ACS9	ACRR_ECOLI	reviewed	HTH-type transcriptional regulator AcrR (Potential acrAB operon repressor)	acrR ybaH b0464 JW0453	Escherichia coli (strain K12)	215
P31466	ADEP_ECOLI	reviewed	Adenine permease AdeP	adeP purP yieG b3714 JW3692	Escherichia coli (strain K12)	445
P22333	ADD_ECOLI	reviewed	Adenosine deaminase (EC 3.5.4.4) (Adenosine aminohydrolase)	add b1623 JW1615	Escherichia coli (strain K12)	333
P60061	ADIC_ECOLI	reviewed	Arginine/agmatine antiporter	adiC aniC yjdD yjdE b4115 JW4076	Escherichia coli (strain K12)	445
P51981	AEEP_ECOLI	reviewed	L-Ala-D/L-Glu epimerase (AE epimerase) (AEE) (EC 5.1.1.20)	ycjG ycjH b1325 JW1318	Escherichia coli (strain K12)	321
P37127	AEGA_ECOLI	reviewed	Protein AegA	aegA yffG b2468 JW2452	Escherichia coli (strain K12)	659
P0A9Q7	ADHE_ECOLI	reviewed	Aldehyde-alcohol dehydrogenase [Includes: Alcohol dehydrogenase (ADH) (EC 1.1.1.1); Acetaldehyde dehydrogenase [acetylating] (ACDH) (EC 1.2.1.10); Pyruvate-formate-lyase deactivase (PFL deactivase)]	adhE ana b1241 JW1228	Escherichia coli (strain K12)	891
P27250	AHR_ECOLI	reviewed	Aldehyde reductase Ahr (EC 1.1.1.2) (Zinc-dependent alcohol dehydrogenase Ahr)	ahr yjgB b4269 JW5761	Escherichia coli (strain K12)	339
P28629	ADIA_ECOLI	reviewed	Biodegradative arginine decarboxylase (ADC) (EC 4.1.1.19)	adiA adi b4117 JW5731	Escherichia coli (strain K12)	755
P0ACK2	AGAR_ECOLI	reviewed	Putative aga operon transcriptional repressor	agaR yhaW b3131 JW3100	Escherichia coli (strain K12)	269
P77671	ALLB_ECOLI	reviewed	Allantoinase (EC 3.5.2.5) (Allantoin-utilizing enzyme)	allB glxB3 ybbX b0512 JW0500	Escherichia coli (strain K12)	453
P29012	ALR2_ECOLI	reviewed	Alanine racemase, catabolic (EC 5.1.1.1)	dadX alnB dadB b1190 JW1179	Escherichia coli (strain K12)	356
P0A959	ALAA_ECOLI	reviewed	Glutamate-pyruvate aminotransferase AlaA (EC 2.6.1.2)	alaA yfbQ b2290 JW2287	Escherichia coli (strain K12)	405
P0A955	ALKH_ECOLI	reviewed	KHG/KDPG aldolase [Includes: 4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) (2-keto-4-hydroxyglutarate aldolase) (KHG-aldolase); 2-dehydro-3-deoxy-phosphogluconate aldolase (EC 4.1.2.14) (2-keto-3-deoxy-6-phosphogluconate aldolase) (KDPG-aldolase) (Phospho-2-dehydro-3-deoxygluconate aldolase) (Phospho-2-keto-3-deoxygluconate aldolase)]	eda hga kdgA b1850 JW1839	Escherichia coli (strain K12)	213
P63883	AMIC_ECOLI	reviewed	N-acetylmuramoyl-L-alanine amidase AmiC (EC 3.5.1.28)	amiC ygdN b2817 JW5449	Escherichia coli (strain K12)	417
P42912	AGAI_ECOLI	reviewed	Putative deaminase AgaI (EC 3.5.99.-)	agaI yraG b3141 JW3110	Escherichia coli (strain K12)	251
P0AE08	AHPC_ECOLI	reviewed	Alkyl hydroperoxide reductase C (EC 1.11.1.15) (Alkyl hydroperoxide reductase protein C22) (Peroxiredoxin) (SCRP-23) (Sulfate starvation-induced protein 8) (SSI8) (Thioredoxin peroxidase)	ahpC b0605 JW0598	Escherichia coli (strain K12)	187
P11071	ACEK_ECOLI	reviewed	Isocitrate dehydrogenase kinase/phosphatase (IDH kinase/phosphatase) (IDHK/P) (EC 2.7.11.5) (EC 3.1.3.-)	aceK b4016 JW3976	Escherichia coli (strain K12)	578
P00561	AK1H_ECOLI	reviewed	Bifunctional aspartokinase/homoserine dehydrogenase 1 (Aspartokinase I/homoserine dehydrogenase I) (AKI-HDI) [Includes: Aspartokinase (EC 2.7.2.4); Homoserine dehydrogenase (EC 1.1.1.3)]	thrA thrA1 thrA2 b0002 JW0001	Escherichia coli (strain K12)	820
P42601	ALX_ECOLI	reviewed	Putative membrane-bound redox modulator Alx	alx ygjT b3088 JW5515	Escherichia coli (strain K12)	321
P0AE12	AMN_ECOLI	reviewed	AMP nucleosidase (EC 3.2.2.4)	amn b1982 JW1963	Escherichia coli (strain K12)	484
